video_url,username,comment,time,likes
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@oktavihamda,"Saya udah coba ngonten bg, baru 9 video panjang sih, biasanya meledaknya pas udh brp hari ya bg?",2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@lutfiilhamfauzi1398,Pertama bg semoga nular,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@Zeysxla,Bang mau tanya kenapa ya video ane tiba tiba gak ada yang nonton untuk video panjangnya? Udah 2 minggu viewsnya jadi 0 boleh di bantu apakah ada solusinya? 😢,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@GaspolGarage-c2s,kling atau run way,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@mayaangraini4585,Gimana cara masuk grup bg?,9 hari yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@kupatahu,Solusinya produknya kaos celana polos bang,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@endahprastika5835,Bang apa bener gratis ongkir bakal di hilangin?,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@pemikiranpro,Bang bisa ga misalnya kita ambil video di shoppe seler terus di upload ke tiktok affiliate,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@Yohanaputri_11,Bang bahas dong kebijakan 10juni kmi cemas sebagai apliate pemula😢,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@dailyfishing-k3n,Coba aja kalo mau ke ban😂,12 hari yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@xdautomation,anuu,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@HopeeIndo,Tiktok ngawur kenapa ada settingan konten yg di hasilkan ai  😂,2 minggu yang lalu,1
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@sukapusing27,Pembatasan gimana bang,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@Jauharotunnafisah-b2w,Kalo ada kesempatan nyimak bang hendra paham atau kurang paham.. Maklum ibu2 yg super rempong nyambi2.. Semoga makin barokah.. Aamiin,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@Badrud_din,Gak bisa,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@viewreviewajalah,Apa itu,2 minggu yang lalu,0
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@ibink87,Di youtube jg ada..,2 minggu yang lalu,1
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@aanschannel1504,Itu untuk konten yg tanpa keranjang kuning kayaknya. Kan di jelaskan tidak boleh pakai ai di tiktokshop,2 minggu yang lalu,1
https://youtu.be/EHoQ2n4qGrQ?si=jVuYpWdztYDQ60nT,@viewreviewajalah,G aman.. Affiliate itu hrus real..,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@heikaldarmawan2203,"scene di lafalkan ""SIN"".. tolong jgn sebut asal2an bahasa inggris, kalo gak gunakan bahasa indonesia ""ADEGAN""... bahasa mewakili tingkat intelektual",3 minggu yang lalu,10
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@evanrasyid9183,4:45 Mulai pembahasan sesuai judul ❤,2 minggu yang lalu (diedit),12
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@cafekayong,"Terima kasih bang, tutor yang sangat keren dan bermanfaat. Semoga rejekinya selalu di lancarkan, 🙇🏼🙇🏼‍♀️🙇🏼‍♂️",3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@ZakkaAmjad,Semua akan Ai pada waktunya,3 minggu yang lalu,1
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@sonnyproject996,Mantabb bangg 🔥,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@SvrtyMounth,Warbiayasssaaa,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@inthestory27,Klo di tik tok sudah ada pemberitahuan dari tik tok tentang larangan penggunaan konten Ai untuk affiliate Jadi beresiko sekali kedepan nya..,2 minggu yang lalu (diedit),0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@ZebcatJourney,Emang dia bisa buat motif yang sama ? Kayak produk yang mau kita promosi di TT,3 minggu yang lalu,1
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@samcan7,"Makasih bang, bagus vidionya. Tapi saya “kessel” tiap denger kalimat “Scene”. Semoga vidio berikutnya pake pronounce yang bener atau pake bahasa Indonesia aja. Sekedar saran aja.",2 minggu yang lalu (diedit),1
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@fongstudio83,Coba langganan pake yg pelajar student 1 tahun gratis loh...😁😁,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@tonicop8729,kenapa gue gak bisa create wanita indonesia yang cantik. sampai diomel omelin tetap aja gak berhasil.,3 minggu yang lalu,1
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@Kak.syauqi,"Wahh,kerren bang,bang apa bisa klo cuma modal hp aja,apa fiturnya gak terbatas,klo gak pake laptop",3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@gangebuntu,Batasannya gimana kak? Terus saya pernah coba. Sampe 8 kali kena batasan sampe tgl 14 juni,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@MoodAndVibes01,Kenapa harus pake VPN bang? Padahal kalo di cek penawaran gratisnya bisa buat akun indo juga.,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@jalancahaya1798,"Bang, klo pas waktu login gemini minta no tlpn gmna bang? Apa kita perlu jg masukkan no tlpn kita?",4 hari yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@RiadyPlay,maaf apa bisa lolos dipakai untuk Tiktok Affiliate bila menggunakan Ai ?,3 minggu yang lalu (diedit),0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@Mayorgembul,Sehari berapa vidio per Gmail sehari?,9 hari yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@LINNENTERTAINMENT,Bang mau beli yg di deskripsi itu berlaku seumur hidup gak 😅,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@humybiel,Bang punyaku dibatesin jadi veo 3 ku kena limit bilangnya 1 juni malah diperpanjang sampe 7 juni jadi ga bisa bikin pake veo 3 😢 ada solusi kah bang . Btw ini udah ketiga kalinya diperpanjang 😂,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@adietyanwibowo3022,Scene = dibaca sin. Atau adegan,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@DeriDeri-te4qz,Totur cara edit nya bang,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@utuhhirang,berapa kali generate sehari bang,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@habustaa,enggk kena pelanggaran tiktok bos?,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@Clippers-b3t,Yaelah klo gerak gerak doang mah gausah pke veo 3 bg.,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@aanschannel1504,Berlangganan nya berapa?,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@paulvanshop,cuman kan durasiny cmn 8 detik ??,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@joszyt3325,Jangan jangan kamu juga ai banh?,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@AngkasaPutra-z6r,"Aku udah langganan google vo3 pro bang, tapi ada batas harian penggunaan fitur pembuatan vidio, apa semua akun kayak gitu atau akun ku aja yang salah?",3 minggu yang lalu (diedit),0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@benneybingar,"Scene dibacanya ""sin"" mas, bukan sken",2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@GyuImad,elektrotik kaya earphone atau tws bisakah ?,3 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@Adanghd,Semua bang,2 minggu yang lalu,0
https://youtu.be/qrwp3EwE9jo?si=KopMNYFJcNq41ewk,@Adanghd,Wkwk parah bener penyebutan saya 🤣 tapi makasih mas udah koreksi,2 minggu yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@MSNChannel1,ilmu mahalll,2 minggu yang lalu,1
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@endangkalbi3477,terima kasih bang..,11 jam yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@ai-gen-v1,bang spill setting di chatgpt nya q udah mengikuti caranya tapi gk bisa sama hasilnya.,3 minggu yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@bostedd6999,bang itu setingan pada menit 3:50 gimana yah?,3 minggu yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@ahmaddentaa5259,"chat gptnya ada fitur ""buat gambar"" itu harus pake yang plus ya?",2 hari yang lalu (diedit),0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@Anonymous212-s7u,Tutor gemini veo 3 bang,3 minggu yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@agusmaulana-tw8mt,Gimana cara msk ke prompt ugc nya bang,1 bulan yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@lajoyaKUN,"Kak, disetingan tiktok harus ceklis hasil dari AI?",7 hari yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@virgoel2199,Dibatasi g ya..klo sering uplod n bkin gmbr di chtgpt,7 hari yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@Hanayumaa,Pusing juga nyimaknya😢,7 hari yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@fansberat3436,Bang Untuk aturan sekarang klw visual gambar tidak terlalu bergerak hanya Dengan efek-efek di capcut geraknya kena pelanggaran kah??,1 bulan yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@KkpBalikpapan,bang extension untuk screen capture apa yang dipakai?,4 minggu yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@Adanghd,Statis ya? Kena itu biasanya,1 bulan yang lalu,0
https://youtu.be/YnFMzF_kje0?si=YC9ed6S7j_Mpboup,@Adanghd,Lighshot bang,4 minggu yang lalu,0
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@danyyilgiba,Great video!,3 minggu yang lalu,4
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@FilmSpook,"👍🏾👍🏾Awesome Work, much appreciated, my Bro!",2 minggu yang lalu,1
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@ReidAIWorld,great idea!,3 hari yang lalu,0
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@zhangxiang18,Great Vid! I may watch this all day!,11 hari yang lalu,0
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@monaali6156,"Thanks 🎉, plz more toutrial like that",9 hari yang lalu,1
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@josephg5542,Can you create 9:16 videos using veo3?,2 minggu yang lalu,1
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@TheAIGridAcademy,Your welcome!,2 minggu yang lalu,0
https://youtu.be/d6QM4dzTwME?si=uphbtyFnDVhyztsY,@TheAIGridAcademy,not at the moment,13 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@lionelson7098,"""No subtitles, no captions, no written elements or text should appear on the screen at any point. The screen must remain clean — only visuals and spoken dialogue.""",3 hari yang lalu,18
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@ChazmediaPH,"Great value!
Tip 1: Vlog Style Videos [00:13]
Action Steps: Use prompts like ""self camera angle shot from an extended arm,"" ""holding up a vlog cam on a selfie stick,"" or ""shot from a vlog camera.""

Tip 2: Man on the Street Interviews [01:33]
Action Steps: Include the phrase ""man on the street"" in your prompt.

Tip 3: Removing Subtitles [02:40]
Action Steps: Crop subtitles out using a video editor or use an AI subtitle remover like V-make, as there's no direct removal option in Google VEO 3 currently.

Tip 4: Adding Accents [04:28]
Action Steps: Add accent descriptions to your prompt, ensuring the accent is plausible for the given environment and character.

Tip 5: Controlling Tone of Voice [06:03]
Action Steps: Describe the desired tone (e.g., ""aggressively shout,"" ""nervous stuttering"") in your prompt, focusing on the general idea of their dialogue rather than a specific script.

Tip 6: Adding Ambient Sounds [06:54]
Action Steps: Specify ambient sounds in your prompt, such as ""sound of waves at the beach"" or ""wind rustling and cars honking.""

Tip 7: Adding Background Music [07:54]
Action Steps: Prompt for specific types of music, like ""suspenseful and thrilling music"" or ""relaxed piano playing.""

Tip 8: Upscaling Videos [08:43]
Action Steps: If you have a Google VEO 3 subscription, download your video and select the 1080p upscaled version for free.

Tip 9: Using Flow TV for Inspiration [09:25]
Action Steps: Access Flow TV within the Google VEO 3 interface to view videos and their corresponding prompts for inspiration.

Tip 10: Creating Vertical Videos [10:17]
Action Steps: Use the ""frames to video"" feature. Rotate a vertical image 90 degrees, upload it, generate the video, and then rotate the video back to vertical.

Tip 11: Consistent Characters via Text Prompts [11:45]
Action Steps: Provide a highly detailed description of your character's appearance, including physical features, clothing, and accessories, in your text prompt.

Tip 12: The Green Screen Hack [13:47]
Action Steps: Use an image of your character with a green screen background in the ""frames to video"" feature. Start your prompt with ""instantly jump/cut to on frame one"" for character consistency across scenes.

Tip 13: Using VEO 3 Ingredients [15:26]
Action Steps: Upload multiple images (character, background, etc.) using the ""ingredients to video"" feature to combine them into a single video (note: this uses the older Google VEO 2 model).

Tip 14: Image to Video for Consistency [17:04]
Action Steps: Generate images of your characters first using an AI image generator (like Flux Context), then animate those images in Google VEO 3.

Tip 15: Adding Lip Sync [20:22]
Action Steps: Use external AI apps like Dezgo to add lip-syncing to your videos, as Google VEO 3 cannot generate dialogue with a reference image.

Tip 16: Consistent Objects/Products [21:40]
Action Steps: Generate images of consistent objects or products using an AI image generator, then animate them in Google VEO 3.

Tip 17: Creating Fight Scenes [22:56]
Action Steps: Include terms like ""kung fu fight scene"" in your prompt.

Tip 18: Using Fast Mode [24:00]
Action Steps: Select ""Fast mode"" for text-to-video prompts to generate videos more quickly and at a lower cost (note: it doesn't support character dialogue).

Tip 19: Camera Shots and Angles [24:49]
Action Steps: Incorporate various camera shots (close-up, full body, side profile, extreme long shot) and angles (low angle, high angle, bird's-eye view) into your prompts.

Tip 20: Muted Colors and Cinematic Film Keywords [26:21]
Action Steps: Add keywords like ""muted colors"" and ""cinematic film"" to your prompts for a more photorealistic look.

Tip 21: Introducing Camera Motions [27:02]
Action Steps: Include camera motions such as tilting, panning, and zooming in your prompts.

Tip 22: Combining Camera Techniques [27:54]
Action Steps: Combine different camera shots, angles, and movements within a single prompt for dynamic scenes.

Tip 23: Changing Camera Lens/Device [28:35]
Action Steps: Experiment with different camera lenses (fisheye, macro) or recording devices (infrared camera) in your prompts for unique visual aesthetics.

Tip 24: First-Person POV [29:12]
Action Steps: Add ""first-person POV shot"" to your prompts to create immersive short films.

Tip 25: Changing Movie Genre [29:54]
Action Steps: Specify the movie genre (e.g., horror, comedy, sci-fi) in your prompt to alter the visual style, lighting, and color palette.

Tip 26: Different Animation Styles [30:44]
Action Steps: Begin your prompt by specifying the desired animation style, such as ""3D Pixar"" or ""2D anime.""

Tip 27: Lighting Styles and Color Palettes [31:42]
Action Steps: Manipulate lighting (soft sunlight, harsh moonlight, firelight) and color palettes (cool blue, warm tones, desaturated, monochromatic, pastel) in your prompts to create specific moods.

Tip 28: Infinite Looping Videos [32:45]
Action Steps: Duplicate a video clip in an editor, reverse the second clip, and place them side-by-side to create a loop.

Tip 29: Image Generator for Previews [34:02]
Action Steps: Use the built-in image generator within the ""frames to video"" feature to create preview images from your prompt before generating the full video.

Tip 30: Creating Longer Videos [35:12]
Action Steps: Use the ""add to scene"" feature to extend videos (note: this currently works only with the older Google VEO 2 model, which means lower quality and no sound effects).",2 hari yang lalu,12
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@RogueCellPictures,"Great stuff as always Tao. Here's something I uncovered - Veo 3 understands (to a degree) lumens, temperature and camera lens shift. So if you want to make something cinematic with specific motivated lighting, you can use things like ''ambient glow cast from a warm backlight source positioned 45° from the rear, mimicking the color temperature of old tungsten ~2600K'', ''dynamic camera following the subject from a wide angle gradually shifts lenses from 24mm to 50mm, then 75mm as depth narrows and camera - prompt the camera movement push in, crane up, etc. Play around for your specific needs.",3 hari yang lalu,21
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@AIFrontierKai,"Veo 3's ability to interpret elements like lumens, color temperature, and progressive lens shifting adds a whole new layer to prompt crafting — especially for anyone aiming for a cinematic look. Using phrases like ""ambient glow cast from a warm backlight source positioned 45° from the rear (~2600K tungsten)"" or ""dynamic camera tracking with lens shift from 24mm to 50mm to 75mm"" lets you take full control of lighting mood and spatial storytelling. The fact that Veo 3 responds to camera movement prompts like push-ins, crane shots, or dolly zooms makes it feel less like a text-to-video tool — and more like a director’s assistant that just happens to read prompts. Try experimenting — it’s wild what this model picks up on.",4 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@GastaoHEsteves,"Brazilian here: In 7:30, the guy says: ""I'll have a bowl of açaí, please."" and the voice outside the screen says ""With lots of granola, okay?"" which didn't make sense, because it sounded like the vendor was telling how the costumer wanted his bowl.",3 hari yang lalu,10
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@RyanAIWorld,"🔥 Amazing video! I’m just getting started with Veo 3, and thanks to you, I finally understand a lot of the complicated stuff. Really appreciate how detailed and transparent you are — unlike many others who hold back. Keep making awesome videos like this — I’ve already subscribed and can’t wait for the next one!",1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@maitreya1906,"Good stuff Tao. I hope Veo 3 develops further. I understand it has significant restrictions around even imagined copyright infringements and censorship. Speaking of which I noticed Disney is suing Midjourney for copyright. Specifically cited was the laxity in allowing Star Wars creative assets  in imagery among their users (light sabers & etc)  Midjourney responded that they'll defend themselves and they haven't done anything wrong bla bla and these suits take years to go through the system, but I'm saying,  keep an  ear on the ground given your tutorials use what they claim is theirs in them.",3 hari yang lalu,3
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@ShapeShifter3-6-9,Awesome video m8! Thanks for your time and research!💪,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@raa8580,Nice to see you are almost at 100k my dude. Not even a little bit surprised. The best in the game for sure.,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@fernandocampos4892,🇧🇷 Ficou perfeito! 😂 Continue dando exemplos de personagens brasileiros. 😎,3 hari yang lalu,2
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@TheVincentAi,Good jobs Tao . Your videos are so helpful 🎉,3 hari yang lalu,2
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@HioneAiHub,Technology is evolving so fast! Veo 3 is a testament to the future of content creation. Eagerly anticipating Google's next improvements,20 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@KikoPoet,"Great video bro. Just getting into this editing realm, I’m a poet with lots of stories to tell. This’s all I needed to jump into the Ai editing revolution. Had to subscribe 😎",1 hari yang lalu (diedit),0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@TranscendBeyond-t3j,"😂😂as brazilian living in USA for 20 years i approve this video. The guy says I want an açai bowl with lots of granola, veo 3 accent is 100% accurate,  holly 🐄",3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@NaturesNotebookAI,Leaving a comment because this is insanely helpful,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@JulesEditSuite,"Hi Tao, love your content, I learn plenty. Now that Midjourney has video as well, it'd be nice a deeper dive into how to create the best video content out of it, would be nice to hear from you🙏Cheers!",23 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@chalief1340,¡Gracias por el contenido muy interesante y útil!,2 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@LicbeAIMedia,Amazing brother! Always on the top :D Thanks for the vid,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Aurora_Venus,I'm about to commit to purchasing Veo3. I want to create a short video for a presentation at work.. lets see how i get on!,18 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@andyd428,"I've done some vlogs with american characters visiting the UK.  Found I had to describe the location rather than specify the location, otherwise they speak with an English accent.  It seems fine with mentioning the location name in dialog though.",3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,Thanks for the tip!,2 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@nofilterconfess,Thnx for ur efforts❤,1 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@damn671,"I literally just tried this and it was worst than original. I think the AI just have a 50% accuracy. when it works, it works amazing. But half the time it messes up.",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@carno350,Worked like a charm for me. Maybe because I'm doing a nighttime interior shot? Really caught the reflective lighting and the tone I was looking for.,3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,Thanks for the insightful prompt suggestion! Veo 3 is quite responsive especially for text-to-video 👍,2 hari yang lalu,2
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@AJ-hzl,Wow...,12 jam yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@taoprompts,Thanks for translating!,2 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@BadAtAI100,Thanks!,3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@ShapeShifter3-6-9,WTF bro you`re ai too! @ 16:48 you glitched to a new haircut 😂,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@eye_see_you,great! 🙌❤,3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@damn671,"Here are some things influencers always forget to mention about VEO 3:
1. It's very expensive
2. Even with the PRO plan, you will have to do several generations to get the right video. You only have very limited credits.
3. By the time you get your video, you have already use 30% of your credits.",3 hari yang lalu,13
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@TheRealDealAbdullah,Lots of good tips. 👍,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@TwistedLaughsTV,Thank you doing my best,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@euricorodrigues3319,"Regarding to the brazilian guy, he is asking for an acai bowl
Great video, very helpfull! Thanks!",1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@tumarcatuestilo,"Very good content, thanks for sharing your knowledge.",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@mfreel2112,Good job.  Thanks for the help.,3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Shanghai44,"Concise, excellent content! Thanks for your efforts. Just an aside, ironically where the young man is speaking Portuguese is where subtitles would make the most sense.",3 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@supersupersocco,"Key Insights
🔍 Detailed Character Description Is Key for Consistency: Consistent characters can be achieved by providing comprehensive descriptions focusing on appearance, clothing, and accessories, although some visual inconsistencies may still occur across different videos. This balance between detail and practicality is crucial when relying solely on text-to-video prompts.
🎤 Dialogue Limitations with Image-based Characters: When using reference images for characters, Google Veo 3 cannot generate voice or lip-synced dialogue, necessitating the use of external apps to add speech, which adds complexity but enables more expressive storytelling.
🎞 Camera Techniques Enhance Cinematic Quality: Employing varied camera shots (close-up, side profile, bird’s eye view), angles (low, high), and motions (panning, tilting, zooming) significantly improves narrative engagement and visual drama in AI videos. Combining these elements crafts richer and more immersive scenes.
🌍 Context Influences Accents and Speech Style: The plausibility of accents depends on the video’s setting; an accent introduced without environmental context often results in poor or no effect, showing that embedding characters in appropriate contexts is essential for authenticity.
🎧 Adding Ambient Sounds and Music Elevates Immersion: Including background sounds like waves, rustling leaves, or specific music instruments makes the video more immersive, enhancing the viewer’s emotional connection and overall storytelling impact.
⚙ Feature Limitations and Workarounds: Google Veo 3 still has limitations like forced subtitles, older model dependencies for some features, and lack of built-in infinite loops. Users often need to combine Veo 3 with other software (video editors, subtitle removers) to achieve professional results.
🎨 Stylistic Flexibility Through Genres and Animation Styles: Changing movie genres or animation styles via prompts allows creators to shift visual moods dramatically, from horror to comedy or from cinematic realism to anime or Pixar-style animations, demonstrating AI’s versatility in creative video production.",3 hari yang lalu,1
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@Chinasilicagel,I think the difficulty lies in controlling the handheld camera and selfie perspective,2 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@zlobster326,Imagine to put the whole text of your favorite fantasy book and see how it generates movie 😮,1 hari yang lalu,0
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@sonythabeast,Ok but for the consistent character  you add the character name too like that veo 3 will recognize easily the character to be consistently give a try to see,3 hari yang lalu,2
https://youtu.be/fvV95J0LiOE?si=UYzB8mcubHlt721E,@the_ai_rizz,The VEO3 vlog videos were funny the first 3 days. It's like people still posting hawk tuah memes a week later,3 hari yang lalu,1
